Item,Address,Latitude,Longitude
7261,"208 W KENT STATION ST, 104, KENT, WA 98032, USA",47.3854256,-122.2339585
7262,"24202 104TH AVE SE, 108, KENT, WA 98030, USA",,
7263,"507 S WELLER ST, SEATTLE, WA 98104, USA",47.5974077,-122.3272503
7264,"1200 S JACKSON ST, E, SEATTLE, WA 98144, USA",,
7265,"16720 INTERNATIONAL BLVD, SeaTac, WA 98188, USA",47.452662,-122.2945469
7266,"6012 M L KING JR WAY S, SEATTLE, WA 98118, USA",,
7267,"530 1ST AVE N, SEATTLE, WA 98109, USA",47.6241318,-122.3552673
7268,"269 SW 41ST ST, RENTON, WA 98057, USA",47.4435155,-122.2209759
7269,"1417 NE BOAT ST, SEATTLE, WA 98105, USA",47.6508557,-122.3131847
7270,"7726 CENTER BLVD SE, SNOQUALMIE, WA 98065, USA",47.530533,-121.8727184
7271,"1520 15TH AVE, SEATTLE, WA 98122, USA",47.6147102,-122.312609
7272,"106 Cherry ST, Seattle, WA 98104, USA",47.602779,-122.3340347
7273,"10 MERCER ST, Seattle, WA 98109, USA",47.624695,-122.3562533
7274,"13820 INTERNATIONAL BLVD, TUKWILA, WA 98168, USA",47.4790749,-122.2838961
7275,"2401 NW 80TH ST, Seattle, WA 98117, USA",47.6865809,-122.3880039
7276,"929 108TH AVE NE, FLOOR, BELLEVUE, WA 98004, USA",,
7277,"11805 RENTON AVE S, SEATTLE, WA 98178, USA",47.496943,-122.2474847
7278,"6501 RAILROAD AVE SE, SNOQUALMIE, WA 98065, USA",47.5421552,-121.8366322
7279,"5214 20TH AVE NW, Seattle, WA 98107, USA",47.6672256,-122.3818342
7280,"5109 SHILSHOLE AVE NW, SEATTLE, WA 98107, USA",47.6615801,-122.3764764
7281,"1810 NW 65TH ST, SEATTLE, WA 98117, USA",47.6773816,-122.3805293
7282,"6405 32ND AVE NW, Seattle, WA 98107, USA",47.6750663,-122.398548
7283,"11620 AMBAUM BLVD SW, SEATTLE, WA 98146, USA",,
7284,"1424 NE 125TH ST, Seattle, WA 98125, USA",47.7196946,-122.3131675
7285,"2424 NE 65TH ST, Seattle, WA 98115, USA",47.6761326,-122.30104
7286,"355 NW 85TH ST, Seattle, WA 98117, USA",47.6903329,-122.3629595
7287,"819 NW 46th ST, Seattle, WA 98107, USA",47.6620357,-122.3668313
7288,"714 E PIKE ST, A, SEATTLE, WA 98122, USA",47.6142254,-122.323198
7289,"2201 QUEEN ANNE AVE N, Seattle, WA 98109, USA",47.6385089,-122.3571055
7290,"5420 BALLARD AVE NW, SEATTLE, WA 98107, USA",47.6682261,-122.3854746
7291,"12620 120TH AVE NE, PV-10, KIRKLAND, WA 98034, USA",,
7292,"16595 REDMOND WAY, E-10, REDMOND, WA 98052, USA",,
7293,"102 Pike ST, Seattle, WA 98101, USA",47.609011,-122.339928
7294,"5615 24TH AVE NW, SEATTLE, WA 98107, USA",47.6699937,-122.3879691
7295,"1531 MELROSE AVE, C1, SEATTLE, WA 98122, USA",,
7296,"14051 GREENWOOD AVE N, Seattle, WA 98133, USA",47.7321469,-122.3559535
7297,"601 S 3RD ST, D, RENTON, WA 98057, USA",,
7298,"1936 HARBOR AVE SW, SEATTLE, WA 98126, USA",47.5865489,-122.3764612
7299,"404 OCCIDENTAL AVE S, SEATTLE, WA 98104, USA",47.5989831,-122.332672
7300,"1719 SW ROXBURY ST, Seattle, WA 98106, USA",47.5172166,-122.3572825
7301,"6100 ROOSEVELT WAY NE, Seattle, WA 98115, USA",47.6728384,-122.3172082
7302,"803 SW 312TH ST, 101, Federal Way, WA 98023, USA",,
7303,"5506 22ND AVE NW, SEATTLE, WA 98107, USA",47.6689814,-122.3845935
7304,"7425 166TH AVE NE, C11, REDMOND, WA 98052, USA",,
7305,"23305 NE 14TH ST, SAMMAMISH, WA 98074, USA",47.6211107,-122.0273649
7306,"4922 S GENESEE ST, Seattle, WA 98118, USA",47.5642708,-122.270926
7307,"4114 W LAKE SAMMAMISH PKWY SE, Bellevue, WA 98008, USA",47.5701786,-122.1043779
7308,"15231 LAKE HILLS BLVD, Bellevue, WA 98007, USA",47.6018701,-122.1355249
7309,"1316 NE 43RD ST, Seattle, WA 98105, USA",47.6599101,-122.3135074
7310,"22850 NE 8TH ST, 101, SAMMAMISH, WA 98074, USA",,
7311,"740 228TH AVE NE, SAMMAMISH, WA 98074, USA",47.616317,-122.035355
7312,"100 140th AVE SE, BELLEVUE, WA 98005, USA",47.608882,-122.153391
7313,"100 140TH AVE SE, BELLEVUE, WA 98005, USA",47.608884,-122.153389
7314,"18065 REDMOND WAY, Redmond, WA 98052, USA",47.6648399,-122.0994434
7315,"8323 RAINIER AVE S, B, SEATTLE, WA 98118, USA",47.5287967,-122.2702885
7316,"31722 W EUGENE ST, 7, CARNATION, WA 98014, USA",,
7317,"9811 15TH AVE SW, SEATTLE, WA 98106, USA",47.5151715,-122.3544539
7318,"5341 BALLARD AVE NW, SEATTLE, WA 98107, USA",47.6672496,-122.3844573
7319,"13302 SE 240TH ST, Suite D2, KENT, WA 98042, USA",,
7320,"24615 75TH AVE SW, VASHON ISLAND, WA 98070, USA",,
7321,"8333 55th AVE NE, Seattle, WA 98115, USA",47.6890258,-122.2694381
7322,"8333 55TH AVE NE, SEATTLE, WA 98115, USA",47.6890258,-122.2694381
7323,"6208 60TH AVE NE, SEATTLE, WA 98115, USA",47.6738115,-122.2633855
7324,"5412 A SANDPOINT WAY NE, Seattle, WA 98105, USA",,
7325,"2200 4TH AVE S, SEATTLE, WA 98134, USA",47.5835775,-122.3286525
7326,"2659 148TH AVE SE, Bellevue, WA 98007, USA",47.587236,-122.1428688
7327,"14509 NE 20TH ST, Bellevue, WA 98007, USA",47.6271425,-122.1464394
7328,"1502 145TH PL SE, BELLEVUE, WA 98007, USA",47.5969871,-122.150063
7329,"473 N 36TH ST, SEATTLE, WA 98103, USA",47.6516224,-122.3525145
7330,"1812 SW MYRTLE ST, SEATTLE, WA 98106, USA",47.5399299,-122.3587896
7331,"1531 MELROSE AVE, Seattle, WA 98122, USA",47.6147612,-122.3280811
7332,"104 LAKE ST S, 100, KIRKLAND, WA 98033, USA",47.6753313,-122.2062816
7333,"453 106th AVE NE, Bellevue, WA 98004, USA",47.6143542,-122.1990252
7334,"7605 SE 27TH ST, #111, MERCER ISLAND, WA 98040, USA",47.5865745,-122.2366848
7335,"261 RAINIER AVE S, RENTON, WA 98057, USA",47.4858688,-122.2177765
7336,"12709 NE 124TH ST, KIRKLAND, WA 98034, USA",47.7099284,-122.1711175
7337,"1170 SUNSET BLVD NE, RENTON, WA 98056, USA",47.5011388,-122.1867907
7338,"9747 4TH AVE NW, Seattle, WA 98117, USA",47.7009621,-122.3628041
7339,"107 LAKE ST, KIRKLAND, WA 98033, USA",47.6761531,-122.2070947
7340,"6124 12th AVE S, SEATTLE, WA 98108, USA",47.5479487,-122.3171803
7341,"1325 NE 65TH ST, SEATTLE, WA 98115, USA",47.6757183,-122.3139586
7342,"106 CENTRAL WAY, Kirkland, WA 98033, USA",47.6765461,-122.2080093
7343,"11001 35TH AVE NE, Seattle, WA 98125, USA",47.7085644,-122.2912673
7344,"639 SW 152ND ST, BURIEN, WA 98166, USA",47.4666619,-122.343575
7345,"15920 NE 8TH ST, 2, BELLEVUE, WA 98008, USA",,
7346,"9641 15TH AVE SW, B, SEATTLE, WA 98106, USA",,
7347,"550 106TH AVE NE, STE 220, BELLEVUE, WA 98004, USA",,
7348,"2218 WESTERN AVE, Seattle, WA 98121, USA",47.6123872,-122.346538
7349,"955 6TH ST S, KIRKLAND, WA 98033, USA",47.6671692,-122.1968521
7350,"2600 SOUTHCENTER MALL, UNIT FC3, TUKWILA, WA 981882846, USA",,
7351,"1650 SW DASH POINT RD, FEDERAL WAY, WA 98023, USA",47.3228211,-122.3563391
7352,"332 Park AVE N, RENTON, WA 98057, USA",47.4876823,-122.2018291
7353,"1157 GRIFFIN AVE, ENUMCLAW, WA 98022, USA",47.2035532,-121.9891698
7354,"4511 S 360TH ST, AUBURN, WA 98001, USA",47.2774046,-122.2768361
7355,"19501 144TH AVE NE, F1100, WOODINVILLE, WA 98072, USA",,
7356,"18018 61ST AVE NE, KENMORE, WA 98028, USA",47.7591214,-122.2613898
7357,"31135 228TH AVE SE, BLACK DIAMOND, WA 98010, USA",47.3234614,-122.0401383
7358,"8455 S 212TH ST, Kent, WA 98031, USA",47.411432,-122.2266724
7359,"6719 15TH AVE NW, SEATTLE, WA 98117, USA",47.6782479,-122.3770519
7360,"26025 WOODLAND WAY S, Kent, WA 98030, USA",47.3682931,-122.2109792
7361,"708 N 34TH ST, SEATTLE, WA 98103, USA",47.6496206,-122.3492088
7362,"1130 E NORTH BEND WAY, North Bend, WA 98045, USA",47.487757,-121.7710342
7363,"4715 25TH AVE NE, Seattle, WA 98105, USA",47.663805,-122.3013426
7364,"10000 MAIN ST E, 103, BELLEVUE, WA 98004, USA",,
7365,"4029 E MADISON ST, Seattle, WA 98112, USA",47.6340776,-122.2802521
7366,"5802 24TH AVE NW, SEATTLE, WA 98107, USA",47.6710485,-122.3873231
7367,"20817 17TH AVE S, DES MOINES, WA 98198, USA",47.3611088,-122.3121354
7368,"1200 S 324TH ST, FEDERAL WAY, WA 98003, USA",47.3120154,-122.317756
7369,"4754 UNIVERSITY WAY NE, SEATTLE, WA 98105, USA",47.6646779,-122.3129388
7370,"234 E NORTH BEND WAY, NORTH BEND, WA 98045, USA",47.4941344,-121.783663
7371,"2320 1ST AVE, SEATTLE, WA 98121, USA",47.6139031,-122.3470666
7372,"5131 S Director ST, SEATTLE, WA 98118, USA",47.5215824,-122.2686562
7373,"9627 DES MOINES MEMORIAL DR S, Seattle, WA 98108, USA",47.5157339,-122.314775
7374,"1513 SW HOLDEN ST, Seattle, WA 98106, USA",47.5334565,-122.354658
7375,"2202 N 45TH ST, Seattle, WA 98103, USA",47.6615049,-122.332319
7376,"16850 INTERNATIONAL BLVD, Seattle, WA 98188, USA",,
7377,"3617 STONE WAY N, SEATTLE, WA 98103, USA",47.6509186,-122.343254
7378,"1001 NE BOAT ST, SEATTLE, WA 98105, USA",47.653431,-122.3181228
7379,"1368 SOUTHCENTER BLVD, TUKWILA, WA 98188, USA",47.4632653,-122.2495397
7380,"14603 14TH AVE SW, Seattle, WA 98166, USA",47.5182568,-122.3528835
7381,"601 UNION ST, 224 D, Seattle, WA 98101, USA",,
7382,"1437 NW RICHMOND BEACH RD, D, SHORELINE, WA 98177, USA",,
7383,"118 Broadway E, 1008A, Seattle, WA 98102, USA",,
7384,"205 108TH AVE NE, BELLEVUE, WA 98004, USA",47.6121373,-122.1963444
7385,"19260 28th AVE S, Seatac, WA 98188, USA",47.429255,-122.2973205
7386,"15804 DES MOINES MEMORIAL DR S, SEA TAC, WA 98148, USA",,
7387,"4603 S 188TH ST, Seattle, WA 98188, USA",,
7388,"20635 MILITARY RD S, SEA TAC, WA 98198, USA",,
7389,"15211 MILITARY RD S, SEATAC, WA 98188, USA",47.4666288,-122.2890361
7390,"16402 MILITARY RD S, SEATAC, WA 98188, USA",47.4559835,-122.2806792
7391,"20804 INTERNATIONAL BLVD, SEATAC, WA 98198, USA",47.415323,-122.2975103
7392,"19031 INTERNATIONAL BLVD, SEATAC, WA 98188, USA",47.4321581,-122.2964648
7393,"12728 Lake City WAY NE, Seattle, WA 98125, USA",47.722113,-122.29326
7394,"6830 NE BOTHELL WAY, A, KENMORE, WA 98028, USA",,
7395,"1111 13TH AVE, SEATTLE, WA 98122, USA",47.6121397,-122.3157859
7396,"1120 12TH AVE, SEATTLE, WA 98122, USA",47.6124017,-122.3163271
7397,"1201 E UNION ST, SEATTLE, WA 98122, USA",47.6126974,-122.3164125
7398,"17620 INTERNATIONAL BLVD, SEATAC, WA 98188, USA",47.4448695,-122.2941729
7399,"3201 S 176TH ST, SEATAC, WA 98188, USA",47.4442387,-122.2908319
7400,"1483 ALASKAN WAY, SEATTLE, WA 98101, USA",47.6076248,-122.3432202
7401,"701 5TH AVE, 104, SEATTLE, WA 98104, USA",,
7402,"1427 WESTERN AVE, SEATTLE, WA 98101, USA",47.6076325,-122.340606
7403,"1525 13TH AVE, kitchen 114, Seattle, WA 98122, USA",,
7404,"506 S KING ST, SEATTLE, WA 98104, USA",47.598475,-122.3273183
7405,"4505 University WAY NE, Seattle, WA 98105, USA",47.661458,-122.3133007
7406,"2445 4TH AVE S, Seattle, WA 98134, USA",47.5803928,-122.329585
7407,"4001 LEARY WAY NW, SEATTLE, WA 98107, USA",47.6562174,-122.3624099
7408,"1710 N 45TH ST, #3, SEATTLE, WA 98103, USA",,
7409,"2922 EASTLAKE AVE E, SEATTLE, WA 98102, USA",47.6477849,-122.3239496
7410,"18301 MILITARY RD S, Seattle, WA 98188, USA",47.5303474,-122.2943737
7411,"13410 NE 175TH ST, Woodinville, WA 98072, USA",47.7545612,-122.1598313
7412,"1535 PIKE PL, Seattle, WA 98101, USA",47.6088557,-122.3411459
7413,"1914 Occidental AVE S, SEATTLE, WA 98134, USA",47.5852072,-122.3327933
7414,"1222 S Weller ST, A&C, SEATTLE, WA 98144, USA",,
7415,"900 PINE ST, SEATTLE, WA 98101, USA",47.613663,-122.33195
7416,"2619 4TH AVE N, Seattle, WA 98109, USA",47.6435565,-122.3503661
7417,"17801 INTERNATIONAL BLVD, ConD, SEATAC, WA 98158, USA",,
7418,"1916 PIKE PL, 14, Seattle, WA 98101, USA",47.6102414,-122.3424868
7419,"314 E PIKE ST, SEATTLE, WA 98122, USA",47.6143237,-122.3271693
7420,"3014 3RD AVE N, SEATTLE, WA 98109, USA",47.6474828,-122.3510669
7421,"411 23RD AVE S, SEATTLE, WA 98144, USA",47.5989684,-122.302435
7422,"305 HARRISON ST, #225, Seattle, WA 98109, USA",,
7423,"210 NW 145TH ST, SEATTLE, WA 98177, USA",47.7353019,-122.362925
7424,"2040 WESTLAKE AVE N, SEATTLE, WA 98109, USA",47.6374749,-122.3398766
7425,"13700 AURORA AVE N, SEATTLE, WA 98133, USA",47.7289978,-122.3444404
7426,"808 HOWELL ST, SEATTLE, WA 98101, USA",47.6148202,-122.3345782
7427,"611 12TH AVE S, SEATTLE, WA 98144, USA",47.5970667,-122.3181818
7428,"501 2nd Ave W., #100, SEATTLE, WA 98119, USA",47.6224628,-122.3583483
7429,"10439 16TH AVE SW, A, SEATTLE, WA 98146, USA",,
7430,"16820 51ST AVE S, SeaTac, WA 98188, USA",47.4518508,-122.2691504
7431,"1257 A ST NE, D1257, AUBURN, WA 98002, USA",,
7432,"200 110TH AVE NE, BELLEVUE, WA 98004, USA",47.6127324,-122.1929603
7433,"7401 164TH AVE NE, REDMOND, WA 98052, USA",47.6711933,-122.1221736
7434,"1225 N 45TH ST, SEATTLE, WA 98103, USA",47.661252,-122.342911
7435,"4200 S MEAD ST, SEATTLE, WA 98118, USA",47.5506431,-122.2799124
7436,"2801 WESTERN AVE, E, SEATTLE, WA 98121, USA",47.616037,-122.3533168
7437,"224 FAIRVIEW AVE N, SEATTLE, WA 98109, USA",47.620331,-122.333978
7438,"1401 N 45TH ST, SEATTLE, WA 98103, USA",47.6612289,-122.3404661
7439,"2400 11TH AVE E, Seattle, WA 98102, USA",47.6416138,-122.317131
7440,"155 MERCER ST, Seattle, WA 98109, USA",47.6239275,-122.3536006
7441,"12325 LAKE CITY WAY NE, SEATTLE, WA 98125, USA",47.7181715,-122.2961705
7442,"2122 NE 65TH ST, SEATTLE, WA 98115, USA",47.6759086,-122.304101
7443,"1021 OCCIDENTAL AVE, SEATTLE, WA 98134, USA",47.5934567,-122.3334441
7444,"717 S MICHiGAN ST, SEATTLE, WA 98108, USA",47.546473,-122.324371
7445,"12 SEAHAWKS WAY, RENTON, WA 98056, USA",47.535872,-122.1980086
7446,"5508 35TH AVE NE, SEATTLE, WA 98105, USA",47.6688607,-122.2900138
7447,"4801 BEACON AVE S, Seattle, WA 98108, USA",47.559443,-122.3049638
7448,"1727 1ST AVE S, SEATTLE, WA 98134, USA",47.5874017,-122.334458
7449,"8009 LAKE CITY WAY NE, Seattle, WA 98115, USA",47.6872369,-122.3127993
7450,"5811 AIRPORT WAY S, SEATTLE, WA 98108, USA",47.5503921,-122.3182053
7451,"922 MCGILVRA BLVD E, SEATTLE, WA 98112, USA",47.6270093,-122.2811794
7452,"1700 E UNION ST, SEATTLE, WA 98122, USA",47.6136738,-122.3095593
7453,"1807 E HAMLIN ST, Seattle, WA 98112, USA",47.6453483,-122.3086059
7454,"1084 NE PARK DR, ISSAQUAH, WA 98029, USA",47.5441166,-122.0147094
7455,"109 OCCIDENTAL AVE S, SEATTLE, WA 98104, USA",47.6013242,-122.3331051
7456,"631 QUEEN ANNE AVE N, Seattle, WA 98109, USA",47.6255979,-122.3569441
7457,"4270 S MEAD ST, SEATTLE, WA 98118, USA",47.5505098,-122.2778498
7458,"34500 PACIFIC HWY S, Federal Way, WA 98003, USA",47.2921008,-122.3153043
7459,"22331 MARINE VIEW DR S, Des Moines, WA 98198, USA",47.400949,-122.3248887
7460,"9739 NE 119TH WAY, KIRKLAND, WA 98034, USA",47.7068082,-122.211428
7461,"554 BROADWAY, SEATTLE, WA 98122, USA",47.6070823,-122.3205359
7462,"6301 SEAVIEW AVE NW, SEATTLE, WA 98107, USA",47.6743682,-122.4066469
7463,"97 MARION ST, SEATTLE, WA 98101, USA",47.6037899,-122.3357349
7464,"2213 NW MARKET ST, SEATTLE, WA 98107, USA",47.6685077,-122.385403
7465,"1630 DUVALL AVE NE, #A01, RENTON, WA 98059, USA",,
7466,"11900 NE VILLAGE PLZ, 156, KIRKLAND, WA 98034, USA",,
7467,"14013 NE WOODINVILLE DUVALL RD, WOODINVILLE, WA 98072, USA",47.753405,-122.1521557
7468,"17100 SOUTHCENTER PKWY, 108, SEATTLE, WA 98188, USA",,
7469,"10212 NE 8th ST, BELLEVUE, WA 98004, USA",47.6177594,-122.2040479
7470,"438 RAMSAY WAY, 107, KENT, WA 98032, USA",,
7471,"1502 RAILROAD ST, ENUMCLAW, WA 98022, USA",47.2028021,-121.9895953
7472,"3310 E LAKE SAMMAMISH PKWY SE, F, SAMMAMISH, WA 98075, USA",,
7473,"12325 ROOSEVELT WAY NE, SEATTLE, WA 98125, USA",47.7185005,-122.3185455
7474,"1910 1ST AVE, SEATTLE, WA 98101, USA",47.610692,-122.3416616
7475,"10451 NE 2nd ST, Bellevue, WA 98004, USA",47.6118903,-122.2009537
7476,"2601 E YESLER WAY, Seattle, WA 98122, USA",47.601502,-122.2987438
7477,"2307 NW MARKET ST, SEATTLE, WA 98107, USA",47.6685293,-122.3865657
7478,"3114 NE 125TH ST, Seattle, WA 98125, USA",47.7193571,-122.2949129
7479,"3116 NE 125TH ST, SEATTLE, WA 98125, USA",47.719357,-122.2948933
7480,"600 PINE ST, 406, SEATTLE, WA 98101, USA",47.6128009,-122.3354984
7481,"33120 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.3047765,-122.3126103
7482,"31217 PACIFIC HWY S, D102, FEDERAL WAY, WA 98003, USA",,
7483,"13706 100TH AVE NE, KIRKLAND, WA 98034, USA",47.723596,-122.207203
7484,"722 12TH AVE, SEATTLE, WA 98122, USA",47.6087113,-122.3165568
7485,"11838 NE 112th ST, KIRKLAND, WA 98033, USA",47.7017474,-122.1828974
7486,"2560 152ND AVE NE, #N, REDMOND, WA 98052, USA",,
7487,"2016 S 320TH ST, FEDERAL WAY, WA 98003, USA",47.3165988,-122.3070734
7488,"33310 PACIFIC HWY S, Federal Way, WA 98003, USA",47.3022816,-122.312138
7489,"954 E UNION ST, 101, SEATTLE, WA 98122, USA",,
7490,"12600 120TH AVE NE, F#146, KIRKLAND, WA 98034, USA",47.7132005,-122.1795077
7491,"406 BROADWAY E, SEATTLE, WA 98102, USA",47.6222063,-122.3207127
7492,"31406 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.3205128,-122.3128975
7493,"18230 E VALLEY HWY, #166, KENT, WA 98032, USA",47.4385839,-122.220247
7494,"3425 S 360TH ST, AUBURN, WA 98001, USA",47.2777133,-122.2881887
7495,"2043 EASTLAKE AVE E, Seattle, WA 98102, USA",47.6380666,-122.326077
7496,"129900 SE KENT-KANGLEY RD, KENT, WA 98030, USA",47.3616084,-122.1727203
7497,"3222 MCGRAW ST W, A, SEATTLE, WA 98199, USA",,
7498,"136 WASHINGTON AVE N, Kent, WA 98032, USA",47.3819518,-122.246784
7499,"12540 120TH AVE NE, 122, KIRKLAND, WA 98034, USA",,
7500,"5118 14TH AVE NW, SEATTLE, WA 98107, USA",47.6662851,-122.3732053
7501,"805 AUBURN WAY S, AUBURN, WA 98002, USA",47.3001889,-122.2246919
7502,"456 N 36th ST, SEATTLE, WA 98103, USA",47.6521396,-122.353006
7503,"2007 NE RAVENNA BLVD, Seattle, WA 98105, USA",47.6691077,-122.3060538
7504,"5320 108TH AVE NE, Kirkland, WA 98033, USA",47.6563237,-122.1957167
7505,"9436 RAINIER AVE S, SEATTLE, WA 98118, USA",47.5202815,-122.2633684
7506,"960 HARRINGTON AVE NE, B, RENTON, WA 98056, USA",,
7507,"3280 SW AVALON WAY, Seattle, WA 98126, USA",47.5644568,-122.3757251
7508,"627 156TH AVE SE, BELLEVUE, WA 98007, USA",47.6046109,-122.1324554
7509,"1816 S 320th ST, FEDERAL WAY, WA 98003, USA",47.316861,-122.3101465
7510,"2720 152ND AVE NE, 130, REDMOND, WA 98052, USA",,
7511,"22620 SWEENEY RD SE, Maple Valley, WA 98038, USA",,
7512,"4458 CALIFORNIA AVE SW, SEATTLE, WA 98116, USA",47.5629874,-122.3865862
7513,"26032 PACIFIC HWY S, KENT, WA 98032, USA",47.3678725,-122.3023873
7514,"2285 140TH AVE NE, BELLEVUE, WA 98005, USA",47.630756,-122.1551768
7515,"18012 68TH AVE S, #104, KENT, WA 98032, USA",,
7516,"4106 BROOKLYN AVE NE, 101 A, Seattle, WA 98105, USA",,
7517,"2115 WESTLAKE AVE, SEATTLE, WA 98121, USA",47.6170156,-122.338426
7518,"300 PETER KIRK LN, G, KIRKLAND, WA 98033, USA",,
7519,"2580 NE UNIVERSITY VILLAGE ST, SEATTLE, WA 98105, USA",47.6635304,-122.2997783
7520,"2600 SOUTHCENTER MALL, FC15, TUKWILA, WA 98188, USA",,
7521,"503 BELLEVUE WAY NE, Bellevue, WA 98004, USA",47.6163433,-122.2019456
7522,"6855 176TH AVE NE, 255, REDMOND, WA 98052, USA",,
7523,"16425 NE 80TH ST, REDMOND, WA 98052, USA",47.6745186,-122.1204535
7524,"30800 3RD AVE, BLACK DIAMOND, WA 98010, USA",47.3257749,-122.0079015
7525,"538 1ST AVE S, Seattle, WA 98104, USA",47.597148,-122.3336988
7526,"2245 140TH AVE NE, Bellevue, WA 98005, USA",47.6298587,-122.1558632
7527,"12821 SE 38TH ST, BELLEVUE, WA 98006, USA",47.5757319,-122.1682765
7528,"14150 NE 20TH ST, C, BELLEVUE, WA 98007, USA",,
7529,"23609 PACIFIC HWY S, B, DES MOINES, WA 98198, USA",,
7530,"911 N 10TH PL, B, RENTON, WA 98057, USA",47.4982882,-122.2030892
7531,"17039 SE 272ND ST, Unit 118, COVINGTON, WA 98042, USA",,
7532,"7325 166TH AVE NE, Redmond, WA 98052, USA",47.6697548,-122.1196962
7533,"18931 BOTHELL WAY NE, BOTHELL, WA 98011, USA",47.765661,-122.211281
7534,"651 S KING ST, Seattle, WA 98104, USA",47.5982368,-122.3248828
7535,"8334 RAINIER AVE S, 101, SEATTLE, WA 98118, USA",,
7536,"6256 3RD AVE NW, SEATTLE, WA 98107, USA",47.6757842,-122.3604925
7537,"18427 INTERNATIONAL BLVD, SEATAC, WA 98188, USA",47.4371937,-122.2961254
7538,"5300 15TH AVE NW, SEATTLE, WA 98107, USA",47.6675023,-122.3759117
7539,"2236 32ND AVE W, Seattle, WA 98199, USA",47.6392559,-122.397847
7540,"4337 UNIVERSITY WAY NE, Seattle, WA 98105, USA",47.6609002,-122.3133202
7541,"5241 UNIVERSITY WAY NE, SEATTLE, WA 98105, USA",47.6676256,-122.3132962
7542,"3820 RAINIER AVE S, E, Seattle, WA 98118, USA",,
7543,"12716 LAKE CITY WAY NE, #B, SEATTLE, WA 98125, USA",,
7544,"1620 BROADWAY AVE, F, SEATTLE, WA 98122, USA",,
7545,"229 S 4TH PL, #B, RENTON, WA 98057, USA",47.476599,-122.214113
7546,"7425 166TH AVE NE, C140, REDMOND, WA 98052, USA",47.6705931,-122.119087
7547,"5407 20th AVE NW, Seattle, WA 98107, USA",47.6683596,-122.3823124
7548,"11510 124TH AVE NE, KIRKLAND, WA 98033, USA",47.7032353,-122.1752845
7549,"3601 FREMONT AVE N, 202, SEATTLE, WA 98103, USA",47.6515569,-122.350184
7550,"508 2ND AVE, SEATTLE, WA 98104, USA",47.6019851,-122.331971
7551,"7420 SE 24TH ST, STE 3, MERCER ISLAND, WA 98040, USA",47.5893815,-122.2394722
7552,"23220 MAPLE VALLEY HWY SE, 10, MAPLE VALLEY, WA 98038, USA",,
7553,"15744 AURORA AVE N, SHORELINE, WA 98133, USA",47.74476,-122.3448789
7554,"17401 133RD AVE NE, Suite 1002, WOODINVILLE, WA 98072, USA",,
7555,"14645 INTERNATIONAL BLVD, TUKWILA, WA 98168, USA",47.4719904,-122.2856447
7556,"4580 FAUNTLEROY WAY SW, SEATTLE, WA 98126, USA",47.5612848,-122.3808591
7557,"29625 PACIFIC HWY S, Federal Way, WA 98003, USA",47.336348,-122.3128423
7558,"210 NE 45TH ST, Seattle, WA 98105, USA",47.6616784,-122.3267979
7559,"11346 LAKE CITY WAY NE, Seattle, WA 98125, USA",47.7118072,-122.2990974
7560,"17642 1ST AVE S, BURIEN, WA 98148, USA",47.4442386,-122.333736
7561,"13433 NE 20th ST, BELLEVUE, WA 98005, USA",47.6277243,-122.1598636
7562,"1400 6TH AVE, Seattle, WA 98101, USA",47.611069,-122.334003
7563,"1400 6TH AVE, SEATTLE, WA 98101, USA",47.611069,-122.334003
7564,"15348 BOTHELL WAY NE, APT G, LAKE FOREST PARK, WA 98155, USA",,
7565,"16411 NE 24TH ST, BELLEVUE, WA 98008, USA",47.6304223,-122.1209312
7566,"34600 12TH AVE SW, Federal Way, WA 98023, USA",47.29207,-122.3498469
7567,"4912 LEARY AVE NW, SEATTLE, WA 98107, USA",47.6645577,-122.3792514
7568,"4 W ROY ST, Seattle, WA 98119, USA",47.625796,-122.3569066
7569,"5310 BALLARD AVE NW, SEATTLE, WA 98107, USA",47.666768,-122.3833786
7570,"7001 SEAVIEW AVE NW, #100, Seattle, WA 98117, USA",,
7571,"2020 148TH AVE NE, REDMOND, WA 98052, USA",47.6281559,-122.1429674
7572,"17100 SOUTHCENTER PKWY, N120, Tukwila, WA 98188, USA",,
7573,"2401 2ND AVE AVE, Seattle, WA 98121, USA",,
7574,"1251 1ST AVE S, SEATTLE, WA 98134, USA",47.5908891,-122.3345473
